sample_id,session_id,official_split,proposed_independent_split,translation
1cc162c590dc-77,1cc162c590dc,train,train,2
1cc162c590dc-79,1cc162c590dc,train,train,The horse is blank.
1cc162c590dc-81,1cc162c590dc,train,train,Now complete the following in the same way.
1cc162c590dc-82,1cc162c590dc,train,train,"Using the words, Juicy"
1cc162c590dc-83,1cc162c590dc,train,train,or exciting
1cc162c590dc-84,1cc162c590dc,train,train,The order may vary according to your choice. Apple
1cc162c590dc-85,1cc162c590dc,train,train,orange.
1cc162c590dc-86,1cc162c590dc,train,train,Sugar cane
1cc162c590dc-87,1cc162c590dc,train,train,Rock climbing
1cc162c590dc-89,1cc162c590dc,train,train,river rafting
1cc162c590dc-90,1cc162c590dc,train,train,4
1cc162c590dc-91,1cc162c590dc,train,train,Correct the use of the describing words in the following sentences. 1.
1cc162c590dc-93,1cc162c590dc,train,train,which is the lightest of the two parcels. 3
1cc162c590dc-94,1cc162c590dc,train,train,He is cleverer than I am. 4..
1cc162c590dc-97,1cc162c590dc,train,train,5. The flood became badder.
1cc162c590dc-98,1cc162c590dc,train,train,as the rain increased.
1cc162c590dc-100,1cc162c590dc,train,train,Page 127 5.
1cc162c590dc-101,1cc162c590dc,train,train,"punctuate the following sentences using capital letters, full stops, commas."
1cc162c590dc-104,1cc162c590dc,train,train,commas
1cc162c590dc-105,1cc162c590dc,train,train,I am sending you a photograph of my newest pet frisky. It's a bulldog.
1cc162c590dc-106,1cc162c590dc,train,train,and a very playful puppy by next summer.
1cc162c590dc-107,1cc162c590dc,train,train,It should be old enough to go with us on our long walks.
1cc162c590dc-108,1cc162c590dc,train,train,I'm sure you are looking forward to seeing him. I know you will like him.
1cc162c590dc-109,1cc162c590dc,train,train,Warm regards
1cc162c590dc-110,1cc162c590dc,train,train,Sanju. 6
1cc162c590dc-111,1cc162c590dc,train,train,Punctuate the following sentences. 1.
1cc162c590dc-112,1cc162c590dc,train,train,"Next Wednesday, my sister Mita is going to join the state bank of India."
1cc162c590dc-114,1cc162c590dc,train,train,Tail when it's pleased but a cat waves its tail when it's angry. 3
1cc162c590dc-115,1cc162c590dc,train,train,When I went fishing I caught an old shoe a plastic bag and a bad cold. 4
1cc162c590dc-118,1cc162c590dc,train,train,6
1cc162c590dc-120,1cc162c590dc,train,train,Let's find out.
1cc162c590dc-121,1cc162c590dc,train,train,Fill in the blanks. 1
1cc162c590dc-122,1cc162c590dc,train,train,A giant tree.
1cc162c590dc-123,1cc162c590dc,train,train,Redwood trees of California. 2
1cc162c590dc-125,1cc162c590dc,train,train,Blank
1cc162c590dc-126,1cc162c590dc,train,train,3. A giant land animal
1cc162c590dc-127,1cc162c590dc,train,train,blank
1cc162c590dc-128,1cc162c590dc,train,train,4. A Giant Water Creature blank
1cc162c590dc-130,1cc162c590dc,train,train,5
1cc162c590dc-131,1cc162c590dc,train,train,A giant reptile.
1cc162c590dc-132,1cc162c590dc,train,train,Blank.
1cc162c590dc-133,1cc162c590dc,train,train,6. A giant aeroplane
1cc162c590dc-134,1cc162c590dc,train,train,Blank
1cc162c590dc-135,1cc162c590dc,train,train,Find out some interesting facts about each of these giants and share them with the class.
1cc162c590dc-136,1cc162c590dc,train,train,Creative Writing
1cc162c590dc-137,1cc162c590dc,train,train,You woke up one morning and found yourself in the land of dwarves.
1cc162c590dc-138,1cc162c590dc,train,train,Write a paragraph describing your experiences there.
1cc162c590dc-139,1cc162c590dc,train,train,And how you got back home finally!
1cc162c590dc-140,1cc162c590dc,train,train,You may begin like this.
1cc162c590dc-141,1cc162c590dc,train,train,Everything around me looked different.
1cc162c590dc-142,1cc162c590dc,train,train,and use this space for your creative writing.
1cc162c590dc-144,1cc162c590dc,train,train,Let's crack a joke. Question
1cc162c590dc-145,1cc162c590dc,train,train,What did the monster eat after the dentist pulled its tooth?
1cc162c590dc-147,1cc162c590dc,train,train,The dentist!
1cc162c590dc-148,1cc162c590dc,train,train,hahahaha
d2e656de0bda-1,d2e656de0bda,train,train,Page 77 Unit 7
d2e656de0bda-2,d2e656de0bda,train,train,a kite
d2e656de0bda-3,d2e656de0bda,train,train,Learn and enjoy this poem.
d2e656de0bda-4,d2e656de0bda,train,train,I often sit and wish that I.
d2e656de0bda-5,d2e656de0bda,train,train,Could be a kite up in the sky.
d2e656de0bda-6,d2e656de0bda,train,train,and ride upon the breeze and go.
d2e656de0bda-7,d2e656de0bda,train,train,Whichever way I chanced to blow.
d2e656de0bda-8,d2e656de0bda,train,train,New words learnt in the poem. Blow.
d2e656de0bda-9,d2e656de0bda,train,train,Breeze Chanced
d2e656de0bda-10,d2e656de0bda,train,train,kite sit
d2e656de0bda-13,d2e656de0bda,train,train,I love to sit under a tree. Page
d2e656de0bda-14,d2e656de0bda,train,train,78
d2e656de0bda-15,d2e656de0bda,train,train,Reading is fun.
d2e656de0bda-16,d2e656de0bda,train,train,What does the child wish to be?
d2e656de0bda-17,d2e656de0bda,train,train,What does the child wish to do with the breeze?
d2e656de0bda-18,d2e656de0bda,train,train,Let's talk!
d2e656de0bda-19,d2e656de0bda,train,train,What would you like to be?
d2e656de0bda-20,d2e656de0bda,train,train,Imagine you're a bird in the sky.
d2e656de0bda-21,d2e656de0bda,train,train,Describe what you will feel when you see a kite flying near you.
d2e656de0bda-22,d2e656de0bda,train,train,"Say, aloud."
d2e656de0bda-23,d2e656de0bda,train,train,Bride
d2e656de0bda-24,d2e656de0bda,train,train,cart kite
d2e656de0bda-25,d2e656de0bda,train,train,Chance! Ride!
d2e656de0bda-26,d2e656de0bda,train,train,dance
d2e656de0bda-29,d2e656de0bda,train,train,part
d2e656de0bda-30,d2e656de0bda,train,train,Do you know more words with these sounds?
d2e656de0bda-31,d2e656de0bda,train,train,Let's share!
d2e656de0bda-32,d2e656de0bda,train,train,What are the different things that fly in the sky?
d2e656de0bda-34,d2e656de0bda,train,train,Trace on the rain patterns.
d2e656de0bda-36,d2e656de0bda,train,train,79
d2e656de0bda-37,d2e656de0bda,train,train,Use the picture clues.
d2e656de0bda-38,d2e656de0bda,train,train,to draw pictures of the day sky and night sky
d2e656de0bda-39,d2e656de0bda,train,train,in the windows. Color the pictures.
d2e656de0bda-41,d2e656de0bda,train,train,"Here in the picture you can see four patterns shown in the small windows. There are stars, there's a rainbow."
d2e656de0bda-42,d2e656de0bda,train,train,There's Moon and the Sun.
d2e656de0bda-43,d2e656de0bda,train,train,Use these patterns to fill the day sky in one picture where the baby is waking up.
d2e656de0bda-44,d2e656de0bda,train,train,"And in another picture, use another pattern to show the night sky."
d2e656de0bda-45,d2e656de0bda,train,train,where the baby is sleeping. You see them all.
d2e656de0bda-46,d2e656de0bda,train,train,in the sky.
d2e656de0bda-47,d2e656de0bda,train,train,Fill in the blanks by choosing words from the box.
d2e656de0bda-48,d2e656de0bda,train,train,stars
d2e656de0bda-49,d2e656de0bda,train,train,Sun
d2e656de0bda-50,d2e656de0bda,train,train,Cloud
d2e656de0bda-51,d2e656de0bda,train,train,Rainbow
d2e656de0bda-52,d2e656de0bda,train,train,Moon
d2e656de0bda-53,d2e656de0bda,train,train,Here you can see some pictures of...
d2e656de0bda-54,d2e656de0bda,train,train,Sun
d2e656de0bda-55,d2e656de0bda,train,train,Moon
d2e656de0bda-56,d2e656de0bda,train,train,Cloud
d2e656de0bda-57,d2e656de0bda,train,train,Rainbow
d2e656de0bda-58,d2e656de0bda,train,train,stars
ed5590797795-1,ed5590797795,train,train,page 80
ed5590797795-2,ed5590797795,train,train,Sundari Read
ed5590797795-3,ed5590797795,train,train,and enjoy this story.
ed5590797795-5,ed5590797795,train,train,Red
ed5590797795-6,ed5590797795,train,train,white
ed5590797795-7,ed5590797795,train,train,and blue kite.
ed5590797795-8,ed5590797795,train,train,"When Bobby made her, she smiled at him."
ed5590797795-10,ed5590797795,train,train,You are beautiful.
ed5590797795-11,ed5590797795,train,train,and I will call you Sundari.
ed5590797795-12,ed5590797795,train,train,"He said, One day."
ed5590797795-13,ed5590797795,train,train,Bobby took Sundari to the fair.
ed5590797795-14,ed5590797795,train,train,The band was playing and everyone was smiling.
ed5590797795-15,ed5590797795,train,train,A merry go round was playing a happy little tune.
ed5590797795-16,ed5590797795,train,train,It was carrying lots of boys and girls round and round on its wooden animals. Bobby looked
ed5590797795-17,ed5590797795,train,train,for an open space.
ed5590797795-18,ed5590797795,train,train,where he could run and fly his kite.
ed5590797795-20,ed5590797795,train,train,Sundari looked too. Out in the...
ed5590797795-21,ed5590797795,train,train,grass ran bobby.
ed5590797795-22,ed5590797795,train,train,Holding up his kite as high as he could.
ed5590797795-23,ed5590797795,train,train,Puff! The wind came along!
ed5590797795-24,ed5590797795,train,train,"Sundari started to fly up, but she could not go very high."
ed5590797795-25,ed5590797795,train,train,A little dog was holding on to her long tail. It was in his mouth.
ed5590797795-26,ed5590797795,train,train,Bobby shooed the dog away.
ed5590797795-27,ed5590797795,train,train,shoo shoo
ed5590797795-29,ed5590797795,train,train,"This time, Sundari leaped up in the air."
ed5590797795-30,ed5590797795,train,train,She tugged hard.
ed5590797795-31,ed5590797795,train,train,Oh! How she wanted Bobby to let go of her string!
ed5590797795-32,ed5590797795,train,train,She gave a big tug!
ed5590797795-33,ed5590797795,train,train,Bobby had to let her go. Weeeeeee cried Sundari. Now I can fly as high as I please.
ed5590797795-34,ed5590797795,train,train,and away she went. She flew up up.
ed5590797795-35,ed5590797795,train,train,up in the air.
ed5590797795-36,ed5590797795,train,train,Adapted from Cleo by Ruth Dixon
ed5590797795-37,ed5590797795,train,train,New words Band
ed5590797795-38,ed5590797795,train,train,Dizzy Smile
ed5590797795-39,ed5590797795,train,train,String! Tug?
ed5590797795-42,ed5590797795,train,train,on a merry-go-round.
ed5590797795-43,ed5590797795,train,train,The band was playing a tune.
ed5590797795-44,ed5590797795,train,train,Page 82
ed5590797795-45,ed5590797795,train,train,Reading is fun.
ed5590797795-48,ed5590797795,train,train,Did Sundari fly very high at first?
ed5590797795-49,ed5590797795,train,train,What made Sundari really happy?
ed5590797795-50,ed5590797795,train,train,Let's talk.
ed5590797795-51,ed5590797795,train,train,Do you like to fly kite?
ed5590797795-52,ed5590797795,train,train,Who helps you to fly kites?
ed5590797795-53,ed5590797795,train,train,Let's share
ed5590797795-54,ed5590797795,train,train,Tick the objects you need to fly a kite. Color the kite.
ed5590797795-55,ed5590797795,train,train,Here you can see pictures of various objects and a kite.
ed5590797795-56,ed5590797795,train,train,a stick a roller
ed5590797795-57,ed5590797795,train,train,glue
ed5590797795-58,ed5590797795,train,train,pair of scissors
ed5590797795-59,ed5590797795,train,train,Basket
ed5590797795-60,ed5590797795,train,train,paper
ed5590797795-62,ed5590797795,train,train,Name the objects in your own language.
ed5590797795-65,ed5590797795,train,train,"Here in this picture you can see some lines, follow the lines and connect the dots to complete the lines. Follow the same pattern for each and every line."
ed5590797795-66,ed5590797795,train,train,page 84
ed5590797795-67,ed5590797795,train,train,Let's do!
ed5590797795-68,ed5590797795,train,train,Look at the pictures and tell the story in your own words.
ed5590797795-69,ed5590797795,train,train,the umbrella and the crow.
ed5590797795-70,ed5590797795,train,train,In the first picture you can see
ed5590797795-71,ed5590797795,train,train,a girl walking bare feet.
ed5590797795-72,ed5590797795,train,train,She's holding an umbrella and enjoying the rain.
ed5590797795-76,ed5590797795,train,train,"In the third picture, the crow flies away high into the sky with the umbrella in his hold."
ed5590797795-77,ed5590797795,train,train,"And in the last picture, you can see the crow sitting on the tree with the umbrella hanging on a branch."
ed5590797795-78,ed5590797795,train,train,with its young ones inside.
ed5590797795-79,ed5590797795,train,train,page 85
ed5590797795-80,ed5590797795,train,train,Rearrange the following sentences in the right order.
ed5590797795-81,ed5590797795,train,train,to make it into a story on the left page.
ed5590797795-82,ed5590797795,train,train,A wind blows.
ed5590797795-83,ed5590797795,train,train,It is raining. The crow flies away.
ed5590797795-84,ed5590797795,train,train,with the umbrella.
ed5590797795-85,ed5590797795,train,train,The girl has an umbrella.
ed5590797795-86,ed5590797795,train,train,The umbrella is now a nest. The umbrella
ed5590797795-87,ed5590797795,train,train,hangs from a tree. Now say the story.
ed5590797795-88,ed5590797795,train,train,in English using the words.
ed5590797795-89,ed5590797795,train,train,Rain
ed5590797795-90,ed5590797795,train,train,wind
ed5590797795-91,ed5590797795,train,train,Crow
ed5590797795-93,ed5590797795,train,train,is
ed5590797795-94,ed5590797795,train,train,has
ed5590797795-95,ed5590797795,train,train,blows
ed5590797795-96,ed5590797795,train,train,flies
ed5590797795-98,ed5590797795,train,train,Here are some words given below like
ed5590797795-99,ed5590797795,train,train,crow girl
ed5590797795-100,ed5590797795,train,train,nest
ed5590797795-101,ed5590797795,train,train,crow Girl
ed5590797795-103,ed5590797795,train,train,And these words are repeated.
ed5590797795-104,ed5590797795,train,train,Connect the dots to complete each and every word.
ed5590797795-106,ed5590797795,train,train,And then there is the word tree. Wind.
ed5590797795-107,ed5590797795,train,train,and follow the pattern for these two.
2f9740e42167-1,2f9740e42167,train,train,Page number 56
2f9740e42167-2,2f9740e42167,train,train,Chapter 15
2f9740e42167-3,2f9740e42167,train,train,Left and Right
2f9740e42167-4,2f9740e42167,train,train,Mother
2f9740e42167-5,2f9740e42167,train,train,Bina
2f9740e42167-7,2f9740e42167,train,train,Where is it mama.
2f9740e42167-8,2f9740e42167,train,train,"Mother, it is to your right."
2f9740e42167-9,2f9740e42167,train,train,It is near the wall.
2f9740e42167-10,2f9740e42167,train,train,Bina gives the mat to her mother.
2f9740e42167-13,2f9740e42167,train,train,will you get the needle and thread.
2f9740e42167-14,2f9740e42167,train,train,"Bina Where is it, Mama?"
2f9740e42167-16,2f9740e42167,train,train,It is on the table to the left.
2f9740e42167-18,2f9740e42167,train,train,Let's try this.
2f9740e42167-19,2f9740e42167,train,train,1
2f9740e42167-20,2f9740e42167,train,train,Lift your left hand.
2f9740e42167-21,2f9740e42167,train,train,Lift your right hand.
2f9740e42167-23,2f9740e42167,train,train,2
2f9740e42167-24,2f9740e42167,train,train,Touch your right eye.
2f9740e42167-26,2f9740e42167,train,train,Touch both eyes.
2f9740e42167-27,2f9740e42167,train,train,2. Here is a picture.
2f9740e42167-28,2f9740e42167,train,train,Can you guess who the people in the picture are?
2f9740e42167-29,2f9740e42167,train,train,Imagine a picture with a lot of people.
2f9740e42167-30,2f9740e42167,train,train,who are close to you
2f9740e42167-31,2f9740e42167,train,train,Do you have such a picture at your home?
2f9740e42167-32,2f9740e42167,train,train,Can you imagine your near and dear ones?
2f9740e42167-33,2f9740e42167,train,train,Can you guess who they are?
2f9740e42167-34,2f9740e42167,train,train,to the teacher. Point out to the people and say
2f9740e42167-35,2f9740e42167,train,train,where they are standing in relation to one another.
2f9740e42167-38,2f9740e42167,train,train,blank
2f9740e42167-39,2f9740e42167,train,train,Page number 58
2f9740e42167-40,2f9740e42167,train,train,"Say, aloud. 3"
2f9740e42167-42,2f9740e42167,train,train,"Put your left hand up, put your left hand down, put your left hand out, turn yourself around."
2f9740e42167-44,2f9740e42167,train,train,Put both hands out and turn yourself around.
2f9740e42167-46,2f9740e42167,train,train,Read the poem aloud with actions and make the children repeat it after you.
2f9740e42167-47,2f9740e42167,train,train,Page number 59 4
2f9740e42167-48,2f9740e42167,train,train,There are two ducks in the pond.
2f9740e42167-49,2f9740e42167,train,train,One duck has come out of the pond. Some people are...
2f9740e42167-50,2f9740e42167,train,train,Inside the house.
2f9740e42167-51,2f9740e42167,train,train,Some people are outside the house.
2f9740e42167-52,2f9740e42167,train,train,Here is a picture of a beautiful house.
2f9740e42167-54,2f9740e42167,train,train,In that pond there are ducks.
2f9740e42167-55,2f9740e42167,train,train,But there's also a duck outside the...
2f9740e42167-56,2f9740e42167,train,train,pond. There are also
2f9740e42167-57,2f9740e42167,train,train,people inside and outside the house. Now.
2f9740e42167-58,2f9740e42167,train,train,Enjoy this picture!
2f9740e42167-61,2f9740e42167,train,train,60 5
2f9740e42167-62,2f9740e42167,train,train,Here are some pictures.
2f9740e42167-63,2f9740e42167,train,train,Can you guess what are they?
